onset	duration	miniblock_number	category	subcategory	stim_file
170.5387926970143	0.4335969139356166	27	bodies	body	body/body-55.jpg
171.0727524870308	0.4329131500562653	27	bodies	body	body/body-128.jpg
171.60621557198465	0.4340454590274021	27	bodies	body	body/body-141.jpg
172.1563268440077	0.4337190380319953	27	bodies	body	body/body-61.jpg
172.69205053604674	0.43177012796513736	27	bodies	body	body/body-41.jpg
173.2402600540081	0.4341264079557732	27	bodies	body	body/body-9.jpg
173.79053675406612	0.43366992205847055	27	bodies	body	body/body-3.jpg
174.34174655599054	0.4320291399490088	27	bodies	body	body/body-47.jpg
174.87477209803183	0.4335280160885304	27	bodies	body	body/body-98.jpg
175.42454059107695	0.4337996010435745	27	bodies	body	body/body-1.jpg
175.95854596199933	0.43361707497388124	28	objects	car	car/car-112.jpg
176.50859696499538	0.4336145849665627	28	objects	car	car/car-105.jpg
177.0581871890463	0.4348419619491324	28	objects	car	car/car-102.jpg
177.60912205500063	0.4339271819917485	28	objects	car	car/car-16.jpg
178.1591814790154	0.4330057550687343	28	objects	car	car/car-22.jpg
178.6932009330485	0.43348003609571606	28	objects	car	car/car-122.jpg
179.24320245697163	0.433616935973987	28	objects	car	car/car-21.jpg
179.7933637710521	0.4501399659784511	28	objects	car	car/car-85.jpg
180.3605121470755	0.4337455820059404	28	objects	car	car/car-47.jpg
180.91046557505615	0.433707540971227	28	objects	car	car/car-55.jpg
181.44423156196717	0.43342569994274527	28	objects	car	car/car-67.jpg
181.97795902006328	0.4337618020363152	28	objects	car	car/car-12.jpg
182.52827893407084	0.43352063407655805	29	characters	word	word/word-71.jpg
183.07746468600817	0.4345084970118478	29	characters	word	word/word-56.jpg
183.62864204205107	0.4334189180517569	29	characters	word	word/word-24.jpg
184.16228966601193	0.43377173610497266	29	characters	word	word/word-65.jpg
184.69791324902326	0.43169402494095266	29	characters	word	word/word-34.jpg
185.24586727505084	0.4337329809786752	29	characters	word	word/word-68.jpg
185.79619478899986	0.43304075801279396	29	characters	word	word/word-88.jpg
186.32952744106296	0.435989125049673	29	characters	word	word/word-54.jpg
186.87959863699507	0.4341807540040463	29	characters	word	word/word-21.jpg
187.430148859974	0.4341004879679531	29	characters	word	word/word-115.jpg
187.98040410899557	0.4358424380188808	29	characters	word	word/word-135.jpg
188.52959420904517	0.4349324880167842	29	characters	word	word/word-55.jpg
189.08024650707375	0.43423297198023647	30	objects	car	car/car-26.jpg
